"","unique_ID","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","GA_Goals","PKA_Goals","FK_Goals","CK_Goals","OG_Goals","PSxG_Expected","PSxG_per_SoT_Expected","PSxG+_per__minus__Expected","_per_90_Expected","Cmp_Launched","Att_Launched","Cmp_percent_Launched","Att_Passes","Thr_Passes","Launch_percent_Passes","AvgLen_Passes","Att_Goal","Launch_percent_Goal","AvgLen_Goal","Opp_Crosses","Stp_Crosses","Stp_percent_Crosses","#OPA_Sweeper","#OPA_per_90_Sweeper","AvgDist_Sweeper","Url"
"286","Gianluigi Buffon_2020",2020,"Juventus","Serie A","Gianluigi Buffon","ITA","GK","41",1978,9,10,1,0,0,0,7.6,0.2,-2.4,-0.27,12,26,46.2,154,42,13.6,25.1,54,9.3,21.5,109,3,2.8,7,0.78,13.6,"https://fbref.com/en/players/e40d028b/Gianluigi-Buffon"
"287","Carlo Pinsoglio_2020",2020,"Juventus","Serie A","Carlo Pinsoglio","ITA","GK","29",1990,0.2,0,0,0,0,0,0,NA,0,0,0,0,NA,1,0,0,17,2,0,19,0,0,NA,0,0,NA,"https://fbref.com/en/players/f6a06749/Carlo-Pinsoglio"
"288","Wojciech Szczęsny_2020",2020,"Juventus","Serie A","Wojciech Szczęsny","POL","GK","29",1990,28.8,33,8,1,3,0,37.1,0.23,4.1,0.14,82,165,49.7,560,155,23.4,29.4,195,17.4,25.8,355,11,3.1,37,1.29,16.9,"https://fbref.com/en/players/01b8a2b2/Wojciech-Szczesny"
"289","Timo Horn_2020",2020,"Köln","Bundesliga","Timo Horn","GER","GK","26",1993,34,69,4,1,11,2,54.8,0.32,-12.2,-0.36,270,552,48.9,901,103,46.5,37.9,297,44.8,38.4,479,20,4.2,23,0.68,11.8,"https://fbref.com/en/players/3cd9e95a/Timo-Horn"
"290","Thomas Strakosha_2020",2020,"Lazio","Serie A","Thomas Strakosha","ALB","GK","24",1995,38,42,7,1,7,1,44.4,0.24,3.4,0.09,148,368,40.2,938,143,32,31.2,291,23.4,26,474,10,2.1,18,0.47,13.6,"https://fbref.com/en/players/339fe0e8/Thomas-Strakosha"
"291","Gabriel_2020",2020,"Lecce","Serie A","Gabriel","BRA","GK","26",1992,33.3,76,10,1,9,3,70.4,0.27,-2.6,-0.08,124,310,40,646,194,31.1,32,326,33.4,30.7,597,27,4.5,15,0.45,11,"https://fbref.com/en/players/f93ed0df/Gabriel"
"292","Mauro Vigorito_2020",2020,"Lecce","Serie A","Mauro Vigorito","ITA","GK","29",1990,4.7,9,1,0,1,0,8.7,0.3,-0.3,-0.06,21,53,39.6,100,27,35,32.2,48,37.5,30.3,90,2,2.2,3,0.64,12,"https://fbref.com/en/players/582a251c/Mauro-Vigorito"
"293","Iván Cuéllar_2020",2020,"Leganés","La Liga","Iván Cuéllar","ESP","GK","35",1984,27,33,1,1,7,0,30.7,0.3,-2.3,-0.09,213,598,35.6,605,107,66,46.1,217,91.7,63.2,396,11,2.8,38,1.41,16.2,"https://fbref.com/en/players/75751c99/Ivan-Cuellar"
"294","Juan Soriano_2020",2020,"Leganés","La Liga","Juan Soriano","ESP","GK","21",1997,11,18,5,1,0,1,15.8,0.28,-1.2,-0.11,47,175,26.9,223,58,51.6,41.8,74,81.1,60.4,117,7,6,4,0.36,14.5,"https://fbref.com/en/players/5512b1a9/Juan-Soriano"
"295","Kasper Schmeichel_2020",2020,"Leicester City","Premier League","Kasper Schmeichel","DEN","GK","32",1986,38,41,8,0,5,2,44.3,0.26,5.3,0.14,180,398,45.2,951,159,31.5,33,241,40.7,36.1,507,14,2.8,34,0.89,17.2,"https://fbref.com/en/players/53af52f3/Kasper-Schmeichel"
"296","Aitor Fernández_2020",2020,"Levante","La Liga","Aitor Fernández","ESP","GK","28",1991,36,51,3,1,8,2,52.7,0.24,3.7,0.1,170,491,34.6,772,193,43.3,37.6,333,47.1,39.8,590,20,3.4,45,1.25,14.4,"https://fbref.com/en/players/a01c3d54/Aitor-Fernandez"
"297","Koke Vegas_2020",2020,"Levante","La Liga","Koke Vegas","ESP","GK","23",1995,2,2,0,0,1,0,1.6,0.16,-0.4,-0.22,9,24,37.5,43,13,39.5,36.7,19,36.8,31.5,46,0,0,4,2,16.1,"https://fbref.com/en/players/bfb15d99/Koke-Vegas"
"298","Lukáš Hrádecký_2020",2020,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","29",1989,34,44,2,1,4,0,48.1,0.33,4.1,0.12,180,498,36.1,1365,204,30.4,32.3,232,35.8,35.9,365,14,3.8,55,1.62,16.7,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
"299","Mike Maignan_2020",2020,"Lille","Ligue 1","Mike Maignan","FRA","GK","24",1995,28,27,4,1,1,3,25,0.25,1,0.04,130,390,33.3,563,137,44,37.2,200,71,52.4,323,11,3.4,24,0.86,17,"https://fbref.com/en/players/fcb38f57/Mike-Maignan"
"300","Adrián_2020",2020,"Liverpool","Premier League","Adrián","ESP","GK","32",1987,9.7,10,0,1,1,0,7.5,0.28,-2.5,-0.26,36,99,36.4,241,51,33.2,33,70,27.1,29.2,127,7,5.5,14,1.44,15.3,"https://fbref.com/en/players/f76e6b4e/Adrian"
"301","Alisson_2020",2020,"Liverpool","Premier League","Alisson","BRA","GK","26",1992,28.3,23,1,0,1,1,19.7,0.24,-2.3,-0.08,85,189,45,778,140,18.4,27.4,167,27.5,30.9,299,10,3.3,63,2.23,19.2,"https://fbref.com/en/players/7a2e46a8/Alisson"
"302","Anthony Lopes_2020",2020,"Lyon","Ligue 1","Anthony Lopes","POR","GK","28",1990,26,25,2,1,2,3,22.9,0.24,0.9,0.03,97,222,43.7,634,147,24.1,28.6,187,36.9,34.1,313,11,3.5,20,0.77,14.6,"https://fbref.com/en/players/f00de885/Anthony-Lopes"
"303","Ciprian Tătărușanu_2020",2020,"Lyon","Ligue 1","Ciprian Tătărușanu","ROU","GK","33",1986,2,2,0,0,0,0,1.9,0.18,-0.1,-0.03,8,12,66.7,54,16,18.5,27.2,7,28.6,32.1,10,3,30,7,3.5,15.4,"https://fbref.com/en/players/b056e3da/Ciprian-Tatarusanu"
"304","Yann Sommer_2020",2020,"M'Gladbach","Bundesliga","Yann Sommer","SUI","GK","30",1988,34,40,1,1,3,0,47.5,0.29,7.5,0.22,180,418,43.1,1263,169,25.7,29.8,282,33.3,34.6,501,13,2.6,49,1.44,16.9,"https://fbref.com/en/players/420c18a1/Yann-Sommer"
"305","Florian Müller_2020",2020,"Mainz 05","Bundesliga","Florian Müller","GER","GK","21",1997,12.5,25,2,3,1,0,22.2,0.31,-2.8,-0.22,65,188,34.6,360,79,31.4,32.1,118,63.6,46.6,208,13,6.3,18,1.44,15.8,"https://fbref.com/en/players/cbac6ec9/Florian-Muller"
"306","Robin Zentner_2020",2020,"Mainz 05","Bundesliga","Robin Zentner","GER","GK","24",1994,21.5,40,1,0,6,1,36.6,0.31,-2.4,-0.11,129,389,33.2,594,146,44.8,36.8,197,62.4,49.2,347,20,5.8,17,0.79,13.6,"https://fbref.com/en/players/5c4bf6ba/Robin-Zentner"
"307","Fabricio_2020",2020,"Mallorca","La Liga","Fabricio","ESP","GK","31",1987,1,3,1,0,1,0,2.3,0.23,-0.7,-0.74,6,14,42.9,24,6,41.7,38,9,44.4,40.1,7,0,0,0,0,8.3,"https://fbref.com/en/players/af245161/Fabricio"
"308","Miquel Parera_2020",2020,"Mallorca","La Liga","Miquel Parera","ESP","GK","23",1996,1,2,0,0,0,0,0.6,0.12,-1.4,-1.41,6,12,50,21,3,47.6,37.6,4,50,57,12,0,0,0,0,NA,"https://fbref.com/en/players/f9b42381/Miquel-Parera"
"309","Manolo Reina_2020",2020,"Mallorca","La Liga","Manolo Reina","ESP","GK","34",1985,36,60,14,2,6,1,60.9,0.26,1.9,0.05,241,644,37.4,888,176,52.4,39.6,306,58.5,47.9,520,26,5,28,0.78,13.7,"https://fbref.com/en/players/605eb473/Manolo-Reina"
"310","Claudio Bravo_2020",2020,"Manchester City","Premier League","Claudio Bravo","CHI","GK","36",1983,3.9,7,0,0,0,0,4.5,0.3,-2.5,-0.66,18,44,40.9,108,17,26.9,28,28,53.6,39.7,63,1,1.6,1,0.26,11,"https://fbref.com/en/players/10072610/Claudio-Bravo"
"311","Ederson_2020",2020,"Manchester City","Premier League","Ederson","BRA","GK","25",1993,34.1,28,3,1,4,1,29.6,0.29,2.6,0.08,74,183,40.4,939,178,15.4,26,139,27.3,30,260,14,5.4,63,1.85,19.3,"https://fbref.com/en/players/3bb7b8b4/Ederson"
"312","David de Gea_2020",2020,"Manchester Utd","Premier League","David de Gea","ESP","GK","28",1990,38,36,3,1,8,1,34.7,0.25,-0.3,-0.01,83,262,31.7,672,153,28.4,30.6,268,26.5,29,489,10,2,22,0.58,15,"https://fbref.com/en/players/7ba6d84e/David-de-Gea"
"313","Steve Mandanda_2020",2020,"Marseille","Ligue 1","Steve Mandanda","FRA","GK","34",1985,26.3,27,4,0,2,2,30.1,0.3,5.1,0.19,117,365,32.1,697,133,39.9,35.6,144,60.4,43.8,319,21,6.6,21,0.8,14.6,"https://fbref.com/en/players/1d2d5cc8/Steve-Mandanda"
"314","Yohann Pelé_2020",2020,"Marseille","Ligue 1","Yohann Pelé","FRA","GK","36",1982,1.7,2,0,0,0,0,2.4,0.2,0.4,0.25,3,12,25,33,7,15.2,25,14,50,40.8,22,0,0,3,1.8,16.2,"https://fbref.com/en/players/76806215/Yohann-Pele"
"315","Paul Delecroix_2020",2020,"Metz","Ligue 1","Paul Delecroix","GNB","GK","30",1988,1.5,4,1,0,0,0,2.2,0.21,-1.8,-1.2,14,30,46.7,33,5,66.7,43.8,11,72.7,54.1,11,0,0,2,1.32,26.5,"https://fbref.com/en/players/2ee1b96b/Paul-Delecroix"
"316","Alexandre Oukidja_2020",2020,"Metz","Ligue 1","Alexandre Oukidja","ALG","GK","31",1988,26.5,31,3,0,5,0,30.4,0.22,-0.6,-0.02,186,593,31.4,675,101,60.6,43.8,208,88.5,59.4,471,32,6.8,31,1.17,14.1,"https://fbref.com/en/players/ae7d0ecd/Alexandre-Oukidja"
"317","Asmir Begović_2020",2020,"Milan","Serie A","Asmir Begović","BIH","GK","32",1987,1.4,3,1,0,0,0,4,0.43,1,0.73,3,10,30,26,5,26.9,30.5,12,25,33.1,16,0,0,0,0,NA,"https://fbref.com/en/players/7b4de647/Asmir-Begovic"
"318","Gianluigi Donnarumma_2020",2020,"Milan","Serie A","Gianluigi Donnarumma","ITA","GK","20",1999,35.6,42,4,0,4,1,39.7,0.23,-1.3,-0.04,177,406,43.6,878,178,32.3,31.3,259,47.1,36.9,473,27,5.7,37,1.04,13.9,"https://fbref.com/en/players/08f5afaa/Gianluigi-Donnarumma"
"319","Pepe Reina_2020",2020,"Milan","Serie A","Pepe Reina","ESP","GK","36",1982,1,1,0,1,0,0,1.8,0.14,0.8,0.83,8,14,57.1,28,6,32.1,34.9,7,71.4,45,17,2,11.8,2,2,12,"https://fbref.com/en/players/e358587b/Pepe-Reina"
"320","Benjamin Lecomte_2020",2020,"Monaco","Ligue 1","Benjamin Lecomte","FRA","GK","28",1991,28,44,6,0,7,1,42.8,0.28,-0.2,-0.01,146,337,43.3,637,136,34.5,33,212,55.2,42.3,394,20,5.1,39,1.39,15.8,"https://fbref.com/en/players/2fa2a875/Benjamin-Lecomte"
"321","Dimitry Bertaud_2020",2020,"Montpellier","Ligue 1","Dimitry Bertaud","FRA","GK","21",1998,2.2,3,0,0,1,0,1.7,0.35,-1.3,-0.58,12,19,63.2,49,18,26.5,30.9,18,33.3,37.3,19,2,10.5,3,1.38,18.4,"https://fbref.com/en/players/380a15e2/Dimitry-Bertaud"
"322","Matis Carvalho_2020",2020,"Montpellier","Ligue 1","Matis Carvalho","POR","GK","20",1999,0.8,4,0,0,0,1,2.7,0.36,-0.3,-0.33,4,17,23.5,18,4,61.1,46,9,66.7,44.2,10,0,0,0,0,9.3,"https://fbref.com/en/players/8608f269/Matis-Carvalho"
"323","Gerónimo Rulli_2020",2020,"Montpellier","Ligue 1","Gerónimo Rulli","ARG","GK","27",1992,25,27,3,1,2,1,28.4,0.2,2.4,0.1,186,359,51.8,677,150,35.6,33.7,203,58.1,45.2,360,16,4.4,25,1,15,"https://fbref.com/en/players/625c144a/Geronimo-Rulli"
"324","Alban Lafont_2020",2020,"Nantes","Ligue 1","Alban Lafont","FRA","GK","20",1999,27,29,3,0,2,1,26.6,0.23,-1.4,-0.05,147,452,32.5,695,131,44.6,36.5,187,75.9,51.5,379,9,2.4,31,1.15,15.5,"https://fbref.com/en/players/4e7db402/Alban-Lafont"
"325","Denis Petrić_2020",2020,"Nantes","Ligue 1","Denis Petrić","SRB","GK","31",1988,1,2,0,0,1,0,2.6,0.43,0.6,0.58,3,13,23.1,9,2,66.7,46.2,11,63.6,43.2,13,1,7.7,0,0,10,"https://fbref.com/en/players/dab1b8dc/Denis-Petric"
"326","Alex Meret_2020",2020,"Napoli","Serie A","Alex Meret","ITA","GK","22",1997,21.7,33,5,0,2,1,27.7,0.27,-4.3,-0.2,31,103,30.1,466,86,17.2,25.5,139,16.5,22.9,241,4,1.7,15,0.69,14.3,"https://fbref.com/en/players/9413b19f/Alex-Meret"
"327","David Ospina_2020",2020,"Napoli","Serie A","David Ospina","COL","GK","30",1988,16.3,17,2,1,2,0,14.8,0.25,-2.2,-0.13,34,77,44.2,383,55,16.2,25.7,85,17.6,22.1,184,11,6,17,1.04,16.2,"https://fbref.com/en/players/82b1198a/David-Ospina"
"328","Martin Dúbravka_2020",2020,"Newcastle Utd","Premier League","Martin Dúbravka","SVK","GK","30",1989,38,58,2,3,8,2,63,0.32,7,0.18,288,750,38.4,749,119,60.7,42,340,86.8,58.3,686,21,3.1,26,0.68,11.6,"https://fbref.com/en/players/3a949a25/Martin-Dubravka"
"329","Walter Benítez_2020",2020,"Nice","Ligue 1","Walter Benítez","ARG","GK","26",1993,26,36,4,0,6,2,41.1,0.28,7.1,0.27,52,150,34.7,574,139,16.6,24.4,214,25.7,28.9,421,11,2.6,17,0.65,13.3,"https://fbref.com/en/players/8a2248b4/Walter-Benitez"
"330","Yannis Clementia_2020",2020,"Nice","Ligue 1","Yannis Clementia","MTQ","GK","22",1997,2,2,1,0,0,0,2.4,0.21,0.4,0.22,4,22,18.2,47,16,27.7,30.9,14,64.3,47.8,33,4,12.1,0,0,8.2,"https://fbref.com/en/players/7800bdb8/Yannis-Clementia"
"331","Ralf Fährmann_2020",2020,"Norwich City","Premier League","Ralf Fährmann","GER","GK","30",1988,0.2,1,1,NA,NA,NA,1.2,0.08,NA,NA,NA,2,NA,7,2,NA,22.7,3,NA,15.7,5,1,20,NA,NA,11.3,"https://fbref.com/en/players/1e43fad8/Ralf-Fahrmann"
"332","Tim Krul_2020",2020,"Norwich City","Premier League","Tim Krul","NED","GK","31",1988,36,68,3,1,11,3,60.5,0.29,-4.5,-0.12,169,598,28.3,1248,198,35.8,34.6,332,45.5,39,653,29,4.4,23,0.64,12.7,"https://fbref.com/en/players/f23f9d20/Tim-Krul"
"333","Michael McGovern_2020",2020,"Norwich City","Premier League","Michael McGovern","NIR","GK","35",1984,1.8,6,0,0,0,0,4.8,0.3,-1.2,-0.66,4,22,18.2,37,11,43.2,34.4,14,42.9,33.2,24,0,0,3,1.7,14.5,"https://fbref.com/en/players/51a19d04/Michael-McGovern"
"334","Paul Bernardoni_2020",2020,"Nîmes","Ligue 1","Paul Bernardoni","FRA","GK","22",1997,24.5,38,4,0,2,1,30.7,0.26,-6.3,-0.26,130,379,34.3,530,80,47.4,37.1,175,73.1,50.7,265,11,4.2,26,1.06,15.6,"https://fbref.com/en/players/28dabd43/Paul-Bernardoni"
"335","Lucas Dias_2020",2020,"Nîmes","Ligue 1","Lucas Dias","FRA","GK","20",1999,3.5,6,0,1,2,0,5.7,0.34,-0.3,-0.08,26,71,36.6,60,4,61.7,40.9,38,89.5,57.2,63,0,0,5,1.42,14.3,"https://fbref.com/en/players/d83f8f69/Lucas-Dias"
"336","Sergio Herrera_2020",2020,"Osasuna","La Liga","Sergio Herrera","ESP","GK","26",1993,18.4,27,1,2,4,0,27.4,0.33,0.4,0.02,149,453,32.9,462,73,69.3,47.1,147,90.5,59.2,235,16,6.8,31,1.69,16.4,"https://fbref.com/en/players/a4995f48/Sergio-Herrera"
"337","Juan Pérez_2020",2020,"Osasuna","La Liga","Juan Pérez","ESP","GK","23",1996,2,3,1,0,0,0,2.6,0.18,-0.4,-0.22,12,38,31.6,50,10,56,44.6,14,71.4,52.9,27,0,0,3,1.5,18.2,"https://fbref.com/en/players/8f29e08b/Juan-Perez"
"338","Rubén_2020",2020,"Osasuna","La Liga","Rubén","ESP","GK","35",1984,17.6,24,3,1,1,0,21.2,0.35,-2.8,-0.16,128,367,34.9,376,61,66.5,47,142,82.4,58,226,5,2.2,13,0.74,15.4,"https://fbref.com/en/players/24279b8b/Ruben"
"339","Jannik Huth_2020",2020,"Paderborn 07","Bundesliga","Jannik Huth","GER","GK","25",1994,6,17,1,0,1,0,12.1,0.34,-4.9,-0.81,28,72,38.9,203,37,30,31.5,48,22.9,29.7,70,1,1.4,5,0.83,15.2,"https://fbref.com/en/players/e8fd2e5b/Jannik-Huth"
"340","Leopold Zingerle_2020",2020,"Paderborn 07","Bundesliga","Leopold Zingerle","GER","GK","25",1994,28,57,3,3,6,2,48.5,0.3,-6.5,-0.23,132,287,46,978,188,22.9,29,233,27,29.9,454,9,2,22,0.79,13.3,"https://fbref.com/en/players/bf9d9070/Leopold-Zingerle"
"341","Alphonse Areola_2020",2020,"Paris S-G","Ligue 1","Alphonse Areola","FRA","GK","26",1993,3,2,0,0,0,0,1.4,0.46,-0.6,-0.21,2,2,100,48,9,0,17.5,9,22.2,25.7,23,1,4.3,6,2,18.5,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
"342","Marcin Bułka_2020",2020,"Paris S-G","Ligue 1","Marcin Bułka","POL","GK","19",1999,1,0,0,0,0,0,0.4,0.2,0.4,0.4,0,0,NA,12,3,0,16.3,6,0,20.8,5,1,20,0,0,5,"https://fbref.com/en/players/db87a2c4/Marcin-Bulka"
"343","Keylor Navas_2020",2020,"Paris S-G","Ligue 1","Keylor Navas","CRC","GK","32",1986,21,18,0,0,0,1,17.5,0.27,0.5,0.02,35,91,38.5,405,76,16.5,26.8,137,17.5,26.7,188,3,1.6,8,0.38,12.5,"https://fbref.com/en/players/ecada4fc/Keylor-Navas"
"344","Sergio Rico_2020",2020,"Paris S-G","Ligue 1","Sergio Rico","ESP","GK","25",1993,2,4,0,0,1,0,2.6,0.26,-1.4,-0.72,1,9,11.1,35,5,17.1,21.6,13,23.1,23.8,33,1,3,2,1,17.4,"https://fbref.com/en/players/5f0241b2/Sergio-Rico"
"345","Simone Colombi_2020",2020,"Parma","Serie A","Simone Colombi","ITA","GK","28",1991,4,4,1,0,0,0,6.2,0.28,2.2,0.56,9,24,37.5,59,14,28.8,29.3,42,16.7,23.1,61,1,1.6,0,0,7.8,"https://fbref.com/en/players/72be9309/Simone-Colombi"
"346","Luigi Sepe_2020",2020,"Parma","Serie A","Luigi Sepe","ITA","GK","28",1991,34,53,6,1,10,0,54.8,0.25,1.8,0.05,225,471,47.8,801,115,42.4,37.1,327,40.1,32,624,20,3.2,10,0.29,12.2,"https://fbref.com/en/players/343f753a/Luigi-Sepe"
"347","Péter Gulácsi_2020",2020,"RB Leipzig","Bundesliga","Péter Gulácsi","HUN","GK","29",1990,32,34,2,0,7,0,36.5,0.3,2.5,0.08,117,333,35.1,1032,186,25.1,29.9,227,32.6,33.7,400,18,4.5,68,2.13,18.5,"https://fbref.com/en/players/bcb2ccd8/Peter-Gulacsi"
"348","Yvon Mvogo_2020",2020,"RB Leipzig","Bundesliga","Yvon Mvogo","SUI","GK","25",1994,2,3,0,0,0,0,1.5,0.3,-1.5,-0.76,4,13,30.8,70,9,14.3,25.9,10,30,31,20,1,5,3,1.5,17.6,"https://fbref.com/en/players/dc29b608/Yvon-Mvogo"
"349","Alphonse Areola_2020",2020,"Real Madrid","La Liga","Alphonse Areola","FRA","GK","26",1993,4,5,2,0,1,0,4.1,0.15,-0.9,-0.22,14,32,43.8,105,27,17.1,26.9,29,48.3,41.4,57,2,3.5,4,1,14.2,"https://fbref.com/en/players/2f965a72/Alphonse-Areola"
"350","Thibaut Courtois_2020",2020,"Real Madrid","La Liga","Thibaut Courtois","BEL","GK","27",1992,34,20,0,0,4,0,26.7,0.28,6.7,0.2,76,280,27.1,865,200,23.4,30.6,217,35.9,37.7,403,21,5.2,33,0.97,14.5,"https://fbref.com/en/players/1840e36d/Thibaut-Courtois"
"351","Miguel Ángel Moyá_2020",2020,"Real Sociedad","La Liga","Miguel Ángel Moyá","ESP","GK","35",1984,13,16,0,0,1,1,15.4,0.3,0.4,0.03,81,158,51.3,361,57,24.7,30.3,100,69,44.3,150,7,4.7,23,1.77,17.7,"https://fbref.com/en/players/011d8c56/Miguel-Angel-Moya"
"352","Álex Remiro_2020",2020,"Real Sociedad","La Liga","Álex Remiro","ESP","GK","24",1995,25,32,7,2,3,0,30,0.24,-2,-0.08,139,351,39.6,767,76,32.6,32.8,146,69.2,50.6,297,6,2,42,1.68,17.4,"https://fbref.com/en/players/374ee424/Alex-Remiro"
"353","Nicolas Lemaître_2020",2020,"Reims","Ligue 1","Nicolas Lemaître","FRA","GK","22",1997,1,3,1,0,1,0,2.3,0.32,-0.7,-0.75,2,7,28.6,19,4,21.1,26.1,8,37.5,41,14,0,0,0,0,9,"https://fbref.com/en/players/586ef3a3/Nicolas-Lemaitre"
"354","Predrag Rajković_2020",2020,"Reims","Ligue 1","Predrag Rajković","SRB","GK","23",1995,27,18,1,1,2,0,25,0.23,7,0.26,115,354,32.5,802,133,31.9,33.1,202,48.5,42.3,399,27,6.8,20,0.74,12.4,"https://fbref.com/en/players/58ad9383/Predrag-Rajkovic"
"355","Edouard Mendy_2020",2020,"Rennes","Ligue 1","Edouard Mendy","SEN","GK","27",1992,24,19,3,1,4,1,20.7,0.22,2.7,0.11,155,338,45.9,624,99,38,34.5,163,62,43.6,334,33,9.9,22,0.92,12.9,"https://fbref.com/en/players/33887998/Edouard-Mendy"
"356","Romain Salin_2020",2020,"Rennes","Ligue 1","Romain Salin","FRA","GK","35",1984,4,5,0,0,0,0,5.4,0.24,0.4,0.1,21,54,38.9,94,24,30.9,33.4,36,69.4,47.3,80,2,2.5,3,0.75,14.6,"https://fbref.com/en/players/74733221/Romain-Salin"
"357","Daniel Fuzato_2020",2020,"Roma","Serie A","Daniel Fuzato","BRA","GK","22",1997,1,1,0,0,1,0,0.4,0.22,-0.6,-0.57,3,14,21.4,34,4,29.4,33.1,10,40,33.2,14,1,7.1,1,1,11.5,"https://fbref.com/en/players/82328faf/Daniel-Fuzato"
"358","Pau López_2020",2020,"Roma","Serie A","Pau López","ESP","GK","24",1994,32,45,8,1,4,0,44.3,0.27,-0.7,-0.02,143,317,45.1,838,175,29.1,31.4,208,35.1,34.9,373,9,2.4,44,1.38,18.2,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
"359","Antonio Mirante_2020",2020,"Roma","Serie A","Antonio Mirante","ITA","GK","36",1983,5,5,1,0,0,0,8.7,0.34,3.7,0.73,24,49,49,142,30,31,30.7,29,17.2,28.3,83,1,1.2,8,1.6,14.9,"https://fbref.com/en/players/30223b33/Antonio-Mirante"
"360","Etrit Berisha_2020",2020,"SPAL","Serie A","Etrit Berisha","ALB","GK","30",1989,26,44,6,1,2,2,45.4,0.27,3.4,0.13,164,389,42.2,642,142,39.6,34,233,57.9,44.1,419,12,2.9,21,0.81,14.3,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
"361","Karlo Letica_2020",2020,"SPAL","Serie A","Karlo Letica","CRO","GK","22",1997,10,29,0,2,1,1,18.9,0.28,-9.1,-0.91,55,155,35.5,219,54,44.7,37.2,95,60,45.4,168,5,3,3,0.3,10.3,"https://fbref.com/en/players/4a6914ff/Karlo-Letica"
"362","Demba Thiam_2020",2020,"SPAL","Serie A","Demba Thiam","SEN","GK","21",1998,2,4,1,0,1,0,3.2,0.14,-0.8,-0.4,8,21,38.1,42,10,31,31,27,29.6,25.9,36,2,5.6,0,0,10.3,"https://fbref.com/en/players/0f47717b/Demba-Thiam"
"363","Stefan Bajic_2020",2020,"Saint-Étienne","Ligue 1","Stefan Bajic","FRA","GK","17",2001,1,1,0,0,1,0,0.1,0.05,-0.9,-0.9,1,2,50,11,4,0,18.1,8,25,28.8,12,0,0,5,5,27.2,"https://fbref.com/en/players/be13e5a8/Stefan-Bajic"
"364","Jessy Moulin_2020",2020,"Saint-Étienne","Ligue 1","Jessy Moulin","FRA","GK","33",1986,5,4,2,0,0,0,6.8,0.22,2.8,0.57,22,86,25.6,131,28,48.1,39.5,42,54.8,43.7,77,4,5.2,0,0,9.7,"https://fbref.com/en/players/28a65a2c/Jessy-Moulin"
"365","Stéphane Ruffier_2020",2020,"Saint-Étienne","Ligue 1","Stéphane Ruffier","FRA","GK","32",1986,22,40,3,0,1,0,33.3,0.3,-6.7,-0.31,102,287,35.5,463,72,41.3,34.8,159,60.4,43.1,249,9,3.6,15,0.68,12.7,"https://fbref.com/en/players/cac76a72/Stephane-Ruffier"
"366","Emil Audero_2020",2020,"Sampdoria","Serie A","Emil Audero","ITA","GK","22",1997,36,60,7,0,10,4,47.9,0.25,-8.1,-0.23,187,519,36,742,132,45.7,37.2,291,61.9,44.6,603,16,2.7,32,0.89,14,"https://fbref.com/en/players/649b01d8/Emil-Audero"
"367","Wladimiro Falcone_2020",2020,"Sampdoria","Serie A","Wladimiro Falcone","ITA","GK","24",1995,2,5,1,0,0,0,5.6,0.36,0.6,0.32,5,25,20,43,10,34.9,29.8,18,55.6,44.9,27,0,0,2,1,16.4,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
"368","Andrea Consigli_2020",2020,"Sassuolo","Serie A","Andrea Consigli","ITA","GK","32",1987,31,55,7,1,9,3,45,0.27,-7,-0.23,90,268,33.6,778,141,27.4,28.8,205,26.8,27.8,432,19,4.4,30,0.97,13.6,"https://fbref.com/en/players/8cabdc1e/Andrea-Consigli"
"369","Gianluca Pegolo_2020",2020,"Sassuolo","Serie A","Gianluca Pegolo","ITA","GK","38",1981,5,4,0,0,0,1,5.7,0.22,2.7,0.54,12,29,41.4,122,24,18.9,24.2,36,16.7,19.9,71,1,1.4,5,1,17.4,"https://fbref.com/en/players/f058ed1f/Gianluca-Pegolo"
"370","Stefano Turati_2020",2020,"Sassuolo","Serie A","Stefano Turati","ITA","GK","17",2001,2,4,1,0,0,0,4.1,0.25,0.1,0.03,6,10,60,38,7,18.4,24.8,14,21.4,24,34,1,2.9,3,1.5,18.8,"https://fbref.com/en/players/bf168004/Stefano-Turati"
"371","Alexander Nübel_2020",2020,"Schalke 04","Bundesliga","Alexander Nübel","GER","GK","22",1996,25.7,40,4,1,5,2,35.8,0.28,-2.2,-0.09,132,394,33.5,791,109,34.8,33.8,207,57.5,45,339,22,6.5,23,0.89,13.8,"https://fbref.com/en/players/afb0c500/Alexander-Nubel"
"372","Markus Schubert_2020",2020,"Schalke 04","Bundesliga","Markus Schubert","GER","GK","21",1998,8.2,18,2,1,4,0,18.5,0.31,0.5,0.06,44,155,28.4,252,29,46,37.6,60,65,46.4,149,6,4,8,0.97,12.7,"https://fbref.com/en/players/289b90cd/Markus-Schubert"
