"","unique_ID","Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","Url"
"1","Fernando Pacheco_2019",2019,"Alavés","La Liga","Fernando Pacheco","ESP","GK","26",1992,35,35,3150,35,46,1.31,154,110,74,11,11,13,8,22.9,6,6,0,0,0,"https://fbref.com/en/players/97852360/Fernando-Pacheco"
"2","Antonio Sivera_2019",2019,"Alavés","La Liga","Antonio Sivera","ESP","GK","21",1996,3,3,270,3,4,1.33,13,9,69.2,2,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/9970da54/Antonio-Sivera"
"3","Régis Gurtner_2019",2019,"Amiens","Ligue 1","Régis Gurtner","FRA","GK","31",1986,38,38,3420,38,52,1.37,166,114,72.3,9,11,18,11,28.9,9,6,2,1,25,"https://fbref.com/en/players/bc270726/Regis-Gurtner"
"4","Zacharie Boucher_2019",2019,"Angers","Ligue 1","Zacharie Boucher","FRA","GK","26",1992,2,2,180,2,1,0.5,4,3,75,1,1,0,1,50,0,0,0,0,NA,"https://fbref.com/en/players/249cdcff/Zacharie-Boucher"
"5","Ludovic Butelle_2019",2019,"Angers","Ligue 1","Ludovic Butelle","FRA","GK","35",1983,36,36,3239,36,48,1.33,161,113,72,9,15,12,11,30.6,5,3,2,0,40,"https://fbref.com/en/players/26975a92/Ludovic-Butelle"
"6","Petr Čech_2019",2019,"Arsenal","Premier League","Petr Čech","CZE","GK","36",1982,7,7,585,6.5,9,1.38,37,28,75.7,5,0,2,1,14.3,0,0,0,0,NA,"https://fbref.com/en/players/71672fa0/Petr-Cech"
"7","Bernd Leno_2019",2019,"Arsenal","Premier League","Bernd Leno","GER","GK","26",1992,32,31,2835,31.5,42,1.33,145,104,75.9,16,7,8,7,22.6,7,7,0,0,0,"https://fbref.com/en/players/2628fd2b/Bernd-Leno"
"8","Etrit Berisha_2019",2019,"Atalanta","Serie A","Etrit Berisha","ALB","GK","29",1989,18,18,1620,18,25,1.39,63,41,61.9,9,3,6,5,27.8,2,1,0,1,0,"https://fbref.com/en/players/ee833569/Etrit-Berisha"
"9","Pierluigi Gollini_2019",2019,"Atalanta","Serie A","Pierluigi Gollini","ITA","GK","23",1995,20,20,1800,20,21,1.05,70,49,74.3,11,6,3,4,20,3,3,0,0,0,"https://fbref.com/en/players/f0f7f62f/Pierluigi-Gollini"
"10","Francesco Rossi_2019",2019,"Atalanta","Serie A","Francesco Rossi","ITA","GK","27",1991,1,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,"https://fbref.com/en/players/7b5f516f/Francesco-Rossi"
"11","Iago Herrerín_2019",2019,"Athletic Club","La Liga","Iago Herrerín","ESP","GK","30",1988,31,31,2790,31,32,1.03,87,55,66.7,12,10,9,10,32.3,3,3,0,0,0,"https://fbref.com/en/players/9109185e/Iago-Herrerin"
"12","Unai Simón_2019",2019,"Athletic Club","La Liga","Unai Simón","ESP","GK","21",1997,7,7,630,7,13,1.86,33,20,66.7,1,4,2,0,0,2,2,0,0,0,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
"13","Antonio Adán_2019",2019,"Atlético Madrid","La Liga","Antonio Adán","ESP","GK","31",1987,2,1,90,1,2,2,7,5,71.4,0,1,0,0,0,0,0,0,0,NA,"https://fbref.com/en/players/65d62814/Antonio-Adan"
"14","Jan Oblak_2019",2019,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","25",1993,37,37,3330,37,27,0.73,129,104,82.9,22,9,6,20,54.1,5,5,0,0,0,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
"15","Fabian Giefer_2019",2019,"Augsburg","Bundesliga","Fabian Giefer","GER","GK","28",1990,4,4,360,4,7,1.75,19,12,63.2,1,1,2,0,0,0,0,0,0,NA,"https://fbref.com/en/players/fbefefdb/Fabian-Giefer"
"16","Gregor Kobel_2019",2019,"Augsburg","Bundesliga","Gregor Kobel","SUI","GK","20",1997,16,16,1390,15.4,42,2.72,93,51,55.9,4,2,10,3,18.8,2,1,1,0,50,"https://fbref.com/en/players/cd59b9df/Gregor-Kobel"
"17","Andreas Luthe_2019",2019,"Augsburg","Bundesliga","Andreas Luthe","GER","GK","31",1987,15,14,1310,14.6,22,1.51,78,57,71.8,3,5,6,2,14.3,0,0,0,0,NA,"https://fbref.com/en/players/7fe12375/Andreas-Luthe"
"18","Jasper Cillessen_2019",2019,"Barcelona","La Liga","Jasper Cillessen","NED","GK","29",1989,3,3,270,3,4,1.33,14,10,78.6,1,1,1,1,33.3,1,1,0,0,0,"https://fbref.com/en/players/04ac8285/Jasper-Cillessen"
"19","Marc-André ter Stegen_2019",2019,"Barcelona","La Liga","Marc-André ter Stegen","GER","GK","26",1992,35,35,3150,35,32,0.91,116,85,73.3,25,8,2,16,45.7,1,1,0,0,0,"https://fbref.com/en/players/6f51e382/Marc-Andre-ter-Stegen"
"20","Manuel Neuer_2019",2019,"Bayern Munich","Bundesliga","Manuel Neuer","GER","GK","32",1986,26,26,2303,25.6,23,0.9,56,34,64.3,20,3,3,10,38.5,3,3,0,0,0,"https://fbref.com/en/players/8778c910/Manuel-Neuer"
"21","Sven Ulreich_2019",2019,"Bayern Munich","Bundesliga","Sven Ulreich","GER","GK","29",1988,9,8,757,8.4,9,1.07,23,14,69.6,4,3,1,2,25,3,2,0,1,0,"https://fbref.com/en/players/7d3e7da6/Sven-Ulreich"
"22","Pau López_2019",2019,"Betis","La Liga","Pau López","ESP","GK","23",1994,33,33,2970,33,47,1.42,134,86,67.2,12,7,14,10,30.3,4,3,1,0,25,"https://fbref.com/en/players/20b9f052/Pau-Lopez"
"23","Joel Robles_2019",2019,"Betis","La Liga","Joel Robles","ESP","GK","28",1990,5,5,450,5,5,1,21,16,81,2,1,2,1,20,1,1,0,0,0,"https://fbref.com/en/players/cda0b317/Joel-Robles"
"24","Łukasz Skorupski_2019",2019,"Bologna","Serie A","Łukasz Skorupski","POL","GK","27",1991,38,38,3420,38,56,1.47,173,118,69.9,11,11,16,10,26.3,4,4,0,0,0,"https://fbref.com/en/players/ab4449d6/Lukasz-Skorupski"
"25","Benoît Costil_2019",2019,"Bordeaux","Ligue 1","Benoît Costil","FRA","GK","31",1987,37,37,3330,37,42,1.14,152,109,76.3,9,11,17,9,24.3,7,6,1,0,14.3,"https://fbref.com/en/players/2434f24a/Benoit-Costil"
"26","Gaëtan Poussin_2019",2019,"Bordeaux","Ligue 1","Gaëtan Poussin","FRA","GK","19",1999,1,1,90,1,0,0,1,1,100,1,0,0,1,100,0,0,0,0,NA,"https://fbref.com/en/players/c252c705/Gaetan-Poussin"
"27","Asmir Begović_2019",2019,"Bournemouth","Premier League","Asmir Begović","BIH","GK","31",1987,24,24,2160,24,47,1.96,104,59,56.7,8,3,13,5,20.8,2,2,0,0,0,"https://fbref.com/en/players/7b4de647/Asmir-Begovic"
"28","Artur Boruc_2019",2019,"Bournemouth","Premier League","Artur Boruc","POL","GK","38",1980,12,12,1080,12,18,1.5,56,38,73.2,4,3,5,4,33.3,3,3,0,0,0,"https://fbref.com/en/players/34ccf6fa/Artur-Boruc"
"29","Mark Travers_2019",2019,"Bournemouth","Premier League","Mark Travers","IRL","GK","19",1999,2,2,180,2,5,2.5,13,9,61.5,1,0,1,1,50,0,0,0,0,NA,"https://fbref.com/en/players/fe558029/Mark-Travers"
"30","David Button_2019",2019,"Brighton","Premier League","David Button","ENG","GK","29",1989,4,4,360,4,5,1.25,18,13,83.3,1,1,2,1,25,2,2,0,0,0,"https://fbref.com/en/players/e608ed4c/David-Button"
"31","Mathew Ryan_2019",2019,"Brighton","Premier League","Mathew Ryan","AUS","GK","26",1992,34,34,3060,34,55,1.62,152,96,69.1,8,8,18,6,17.6,8,8,0,0,0,"https://fbref.com/en/players/4535e4bb/Mathew-Ryan"
"32","Joe Hart_2019",2019,"Burnley","Premier League","Joe Hart","ENG","GK","31",1987,19,19,1710,19,41,2.16,116,75,65.5,3,3,13,4,21.1,2,1,1,0,50,"https://fbref.com/en/players/cb4f24c6/Joe-Hart"
"33","Tom Heaton_2019",2019,"Burnley","Premier League","Tom Heaton","ENG","GK","32",1986,19,19,1710,19,27,1.42,83,59,68.7,8,4,7,4,21.1,1,1,0,0,0,"https://fbref.com/en/players/a6de6361/Tom-Heaton"
"34","Brice Samba_2019",2019,"Caen","Ligue 1","Brice Samba","FRA","GK","24",1994,38,38,3420,38,54,1.42,193,139,75.1,7,12,19,9,23.7,8,6,2,0,25,"https://fbref.com/en/players/60d90c55/Brice-Samba"
"35","Alessio Cragno_2019",2019,"Cagliari","Serie A","Alessio Cragno","ITA","GK","24",1994,38,38,3420,38,54,1.42,205,151,77.6,10,11,17,7,18.4,10,8,2,0,20,"https://fbref.com/en/players/f554e29b/Alessio-Cragno"
"36","Neil Etheridge_2019",2019,"Cardiff City","Premier League","Neil Etheridge","PHI","GK","28",1990,38,38,3420,38,69,1.82,207,135,68.6,10,4,24,10,26.3,7,4,3,0,42.9,"https://fbref.com/en/players/2642bf6c/Neil-Etheridge"
"37","Sergio Álvarez_2019",2019,"Celta Vigo","La Liga","Sergio Álvarez","ESP","GK","31",1986,13,13,1170,13,22,1.69,58,37,65.5,3,5,5,2,15.4,2,2,0,0,0,"https://fbref.com/en/players/8875b8c9/Sergio-Alvarez"
"38","Rubén Blanco_2019",2019,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","23",1995,25,25,2250,25,40,1.6,109,69,67,7,6,12,6,24,5,4,0,1,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
"39","Kepa Arrizabalaga_2019",2019,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","23",1994,36,36,3240,36,39,1.08,121,81,68.6,20,8,8,14,38.9,2,1,1,0,50,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
"40","Willy Caballero_2019",2019,"Chelsea","Premier League","Willy Caballero","ARG","GK","36",1981,2,2,180,2,0,0,3,3,100,1,1,0,2,100,0,0,0,0,NA,"https://fbref.com/en/players/a179d516/Willy-Caballero"
"41","Andrea Seculin_2019",2019,"Chievo","Serie A","Andrea Seculin","ITA","GK","28",1990,2,1,90,1,7,7,12,5,41.7,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c4f573f4/Andrea-Seculin"
"42","Adrian Šemper_2019",2019,"Chievo","Serie A","Adrian Šemper","CRO","GK","20",1998,6,6,540,6,8,1.33,32,24,75,1,3,2,2,33.3,0,0,0,0,NA,"https://fbref.com/en/players/f02dde20/Adrian-Semper"
"43","Stefano Sorrentino_2019",2019,"Chievo","Serie A","Stefano Sorrentino","ITA","GK","39",1979,31,31,2790,31,60,1.94,167,107,65.3,1,11,19,5,16.1,4,2,2,0,50,"https://fbref.com/en/players/048877f5/Stefano-Sorrentino"
"44","Vicente Guaita_2019",2019,"Crystal Palace","Premier League","Vicente Guaita","ESP","GK","31",1987,20,20,1755,19.5,23,1.18,85,63,74.1,10,4,6,7,35,1,1,0,0,0,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
"45","Wayne Hennessey_2019",2019,"Crystal Palace","Premier League","Wayne Hennessey","WAL","GK","31",1987,18,17,1575,17.5,26,1.49,69,42,66.7,4,3,10,5,29.4,4,3,1,0,25,"https://fbref.com/en/players/76eca7e2/Wayne-Hennessey"
"46","Julián Speroni_2019",2019,"Crystal Palace","Premier League","Julián Speroni","ARG","GK","39",1979,1,1,90,1,4,4,9,5,55.6,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/8e65a5e5/Julian-Speroni"
"47","Rúnar Alex Rúnarsson_2019",2019,"Dijon","Ligue 1","Rúnar Alex Rúnarsson","ISL","GK","23",1995,25,25,2250,25,43,1.72,99,56,58.6,7,5,13,5,20,2,2,0,0,0,"https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson"
"48","Bobby Allain_2019",2019,"Dijon","Ligue 1","Bobby Allain","FRA","GK","26",1991,13,13,1170,13,17,1.31,72,56,77.8,2,2,9,1,7.7,1,1,0,0,0,"https://fbref.com/en/players/8870154f/Bobby-Allain"
"49","Roman Bürki_2019",2019,"Dortmund","Bundesliga","Roman Bürki","SUI","GK","27",1990,32,32,2880,32,40,1.25,128,88,71.9,21,7,4,10,31.3,4,4,0,0,0,"https://fbref.com/en/players/9d12e142/Roman-Burki"
"50","Marwin Hitz_2019",2019,"Dortmund","Bundesliga","Marwin Hitz","SUI","GK","30",1987,2,2,180,2,4,2,6,2,33.3,2,0,0,0,0,1,0,0,1,NA,"https://fbref.com/en/players/2e7ff968/Marwin-Hitz"
"51","Jaroslav Drobný_2019",2019,"Düsseldorf","Bundesliga","Jaroslav Drobný","CZE","GK","38",1979,2,2,180,2,3,1.5,9,6,66.7,1,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/e4a30d8c/Jaroslav-Drobny"
"52","Michael Rensing_2019",2019,"Düsseldorf","Bundesliga","Michael Rensing","GER","GK","34",1984,32,32,2880,32,62,1.94,170,108,67.6,12,5,15,5,15.6,7,7,0,0,0,"https://fbref.com/en/players/c476b0c0/Michael-Rensing"
"53","Marko Dmitrović_2019",2019,"Eibar","La Liga","Marko Dmitrović","SRB","GK","26",1992,24,24,2160,24,30,1.25,86,55,68.6,9,6,9,5,20.8,4,3,1,0,25,"https://fbref.com/en/players/ac295d9e/Marko-Dmitrovic"
"54","Asier Riesgo_2019",2019,"Eibar","La Liga","Asier Riesgo","ESP","GK","34",1983,15,14,1260,14,20,1.43,46,27,56.5,2,8,4,4,28.6,0,0,0,0,NA,"https://fbref.com/en/players/581c5276/Asier-Riesgo"
"55","Frederik Rønnow_2019",2019,"Eint Frankfurt","Bundesliga","Frederik Rønnow","DEN","GK","25",1992,2,1,122,1.4,0,0,7,7,100,1,0,0,1,100,0,0,0,0,NA,"https://fbref.com/en/players/a70b8345/Frederik-Ronnow"
"56","Kevin Trapp_2019",2019,"Eint Frankfurt","Bundesliga","Kevin Trapp","GER","GK","28",1990,33,33,2938,32.6,48,1.47,158,111,70.3,14,9,10,8,24.2,1,1,0,0,0,"https://fbref.com/en/players/ce17b5eb/Kevin-Trapp"
"57","Bartłomiej Drągowski_2019",2019,"Empoli","Serie A","Bartłomiej Drągowski","POL","GK","20",1997,14,14,1260,14,24,1.71,96,71,78.1,5,2,7,3,21.4,4,3,1,0,25,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
"58","Ivan Provedel_2019",2019,"Empoli","Serie A","Ivan Provedel","ITA","GK","24",1994,16,16,1440,16,36,2.25,104,69,68.3,4,4,8,0,0,4,3,0,1,0,"https://fbref.com/en/players/277da414/Ivan-Provedel"
"59","Pietro Terracciano_2019",2019,"Empoli","Serie A","Pietro Terracciano","ITA","GK","28",1990,8,8,720,8,10,1.25,35,26,71.4,1,2,5,2,25,0,0,0,0,NA,"https://fbref.com/en/players/e1b0a70d/Pietro-Terracciano"
"60","Diego López_2019",2019,"Espanyol","La Liga","Diego López","ESP","GK","36",1981,38,38,3420,38,50,1.32,167,117,73.7,14,11,13,10,26.3,8,6,2,0,25,"https://fbref.com/en/players/73683fa9/Diego-Lopez"
"61","Jordan Pickford_2019",2019,"Everton","Premier League","Jordan Pickford","ENG","GK","24",1994,38,38,3420,38,46,1.21,136,89,67.6,15,9,14,14,36.8,5,2,3,0,60,"https://fbref.com/en/players/4806ec67/Jordan-Pickford"
"62","Bartłomiej Drągowski_2019",2019,"Fiorentina","Serie A","Bartłomiej Drągowski","POL","GK","20",1997,3,2,225,2.5,2,0.8,8,6,75,0,1,1,1,50,0,0,0,0,NA,"https://fbref.com/en/players/085e71a7/Bartlomiej-Dragowski"
"63","Alban Lafont_2019",2019,"Fiorentina","Serie A","Alban Lafont","FRA","GK","19",1999,34,34,3015,33.5,40,1.19,128,90,72.7,8,15,11,8,23.5,6,5,1,0,16.7,"https://fbref.com/en/players/4e7db402/Alban-Lafont"
